Customer ID,Country,TotalSale,Recence,Frequence,Montant,Nb_Annulations,Total_Commandes
16586.0,United Kingdom,135.6,94,2,998.83,0.0,28
15994.0,United Kingdom,10.2,61,4,758.07,2.0,110
18149.0,United Kingdom,11.7,54,4,941.88,0.0,91
13688.0,United Kingdom,63.5,285,1,375.5,0.0,5
17849.0,United Kingdom,17.700000000000003,130,4,457.96000000000004,0.0,50
14315.0,United Kingdom,14.850000000000001,182,3,711.74,4.0,137
18135.0,United Kingdom,-5.1,42,8,547.3100000000001,3.0,40
15117.0,United Kingdom,12.600000000000001,98,3,934.19,1.0,132
13530.0,United Kingdom,27.04,284,1,402.97999999999996,0.0,18
14195.0,United Kingdom,204.0,85,7,1418.54,6.0,22
13600.0,United Kingdom,4.95,283,1,298.9,0.0,41
15227.0,United Kingdom,10.2,46,4,1269.0900000000001,0.0,120
12366.0,Cyprus,162.24,283,1,500.24,0.0,3
14873.0,United Kingdom,15.0,283,1,334.45,0.0,49
12701.0,Germany,16.5,179,4,1648.7,0.0,147
17478.0,United Kingdom,29.96,58,2,1272.8,0.0,40
14872.0,United Kingdom,14.850000000000001,130,4,802.6800000000001,1.0,44
17568.0,United Kingdom,9.899999999999999,282,1,374.45,0.0,62
17479.0,United Kingdom,35.400000000000006,282,1,389.26000000000005,0.0,18
13612.0,United Kingdom,12.4,167,2,777.79,2.0,52
16777.0,United Kingdom,4.65,49,4,1038.81,2.0,144
18196.0,United Kingdom,12.5,121,2,770.56,0.0,277
16254.0,United Kingdom,10.08,28,3,967.44,0.0,74
13406.0,United Kingdom,60.96,77,3,557.22,1.0,10
18187.0,United Kingdom,19.5,273,3,682.19,6.0,54
14427.0,United Kingdom,19.8,144,2,900.1800000000001,0.0,44
16977.0,United Kingdom,9.95,45,4,496.0,0.0,28
14651.0,United Kingdom,7.49,44,7,1371.77,0.0,283
14400.0,United Kingdom,10.2,50,3,1143.3,4.0,77
13057.0,United Kingdom,1.25,180,4,528.24,2.0,42
16385.0,United Kingdom,1.3,16,3,473.69,0.0,114
13243.0,United Kingdom,7.5,99,4,635.26,0.0,205
16108.0,United Kingdom,11.7,79,6,1355.83,8.0,143
17349.0,United Kingdom,1.65,30,4,674.16,0.0,85
18247.0,United Kingdom,13.2,59,6,721.43,10.0,47
16668.0,United Kingdom,19.5,37,7,555.7,0.0,53
16199.0,United Kingdom,66.0,42,7,942.75,0.0,10
13150.0,United Kingdom,89.69999999999999,120,4,435.02,1.0,9
16716.0,United Kingdom,266.40000000000003,280,1,1248.48,1.0,9
14851.0,United Kingdom,10.2,280,1,318.06,0.0,42
12418.0,Switzerland,5.04,63,4,1348.37,1.0,103
14316.0,United Kingdom,181.44,71,6,1355.34,1.0,32
12908.0,United Kingdom,318.0,30,3,1026.0,2.0,7
15650.0,United Kingdom,13.5,165,3,539.03,1.0,37
18085.0,United Kingdom,15.600000000000001,23,3,955.8000000000001,0.0,62
13466.0,United Kingdom,10.2,46,5,654.3,4.0,59
17051.0,United Kingdom,1.7,96,3,465.6,0.0,155
16039.0,United Kingdom,8.5,73,3,449.65,1.0,33
12796.0,Netherlands,58.5,278,1,381.0,0.0,7
18078.0,United Kingdom,1.25,75,2,389.40000000000003,0.0,73
12368.0,Cyprus,63.5,278,1,917.6999999999999,0.0,18
12639.0,Sweden,12.5,84,2,826.27,0.0,64
13151.0,United Kingdom,-3.75,275,3,1145.79,6.0,164
16132.0,United Kingdom,16.5,194,2,664.1999999999999,0.0,17
14355.0,United Kingdom,7.5,15,3,840.0500000000001,0.0,60
16441.0,United Kingdom,8.5,67,4,626.98,1.0,86
13706.0,United Kingdom,17.0,276,1,300.38,0.0,38
15105.0,United Kingdom,10.2,80,2,795.98,0.0,151
13896.0,United Kingdom,12.600000000000001,275,1,388.55,0.0,21
18189.0,United Kingdom,22.5,268,2,312.24,2.0,88
13252.0,United Kingdom,50.849999999999994,44,3,341.3,3.0,22
16077.0,United Kingdom,1569.6000000000001,223,2,600.0,1.0,9
13988.0,United Kingdom,10.2,33,2,609.84,5.0,300
12742.0,United Arab Emirates,22.5,249,2,1185.02,1.0,68
14729.0,United Kingdom,5.9,23,3,586.24,0.0,132
14026.0,United Kingdom,15.0,120,2,713.11,0.0,50
15447.0,United Kingdom,23.25,177,5,329.76,1.0,30
14202.0,United Kingdom,15.0,30,3,847.76,0.0,29
14947.0,United Kingdom,33.9,37,4,758.97,0.0,54
13900.0,United Kingdom,15.0,30,4,867.14,1.0,96
13285.0,United Kingdom,14.850000000000001,250,2,655.47,0.0,231
12870.0,United Kingdom,9.95,16,4,1662.05,2.0,95
16794.0,United Kingdom,1.25,30,5,856.1999999999999,2.0,504
12726.0,France,30.599999999999998,7,5,1575.78,0.0,179
13705.0,United Kingdom,10.4,23,5,1323.47,0.0,74
12791.0,Netherlands,23.4,23,8,585.15,2.0,30
18188.0,United Kingdom,19.8,80,4,1264.7,2.0,135
17582.0,United Kingdom,11.6,96,5,1254.68,1.0,123
14994.0,United Kingdom,-17.9,32,8,872.42,10.0,312
16493.0,United Kingdom,3.75,94,3,780.46,6.0,117
16601.0,United Kingdom,31.0,40,2,434.3,0.0,69
13117.0,United Kingdom,10.2,15,13,1657.2,1.0,163
14253.0,United Kingdom,17.700000000000003,143,2,363.40000000000003,0.0,12
16833.0,United Kingdom,35.7,89,2,1302.51,0.0,92
15289.0,United Kingdom,17.700000000000003,71,3,635.61,2.0,99
17827.0,United Kingdom,7.5,14,5,1653.05,1.0,282
14805.0,United Kingdom,9.9,54,3,536.15,0.0,127
16934.0,United Kingdom,10.5,33,5,1131.8600000000001,3.0,144
16784.0,United Kingdom,1.65,26,4,784.73,0.0,158
15068.0,United Kingdom,14.95,67,2,621.54,0.0,218
17518.0,United Kingdom,7.5,75,2,329.42,0.0,77
13684.0,United Kingdom,4.2,40,4,482.29,4.0,112
14078.0,United Kingdom,1.25,23,4,640.34,0.0,148
14583.0,United Kingdom,12.75,33,3,673.33,0.0,464
14809.0,United Kingdom,135.0,271,2,686.76,0.0,18
15141.0,United Kingdom,13.44,107,9,1378.31,3.0,83
17994.0,United Kingdom,1.26,38,8,1593.49,4.0,310
17046.0,United Kingdom,15.0,94,4,1264.05,0.0,85
13412.0,United Kingdom,8.5,269,1,487.34999999999997,0.0,34
17664.0,United Kingdom,19.049999999999997,124,2,561.59,0.0,80
17676.0,United Kingdom,19.8,16,7,1339.25,5.0,153
12990.0,United Kingdom,19.5,67,4,546.0,0.0,27
14935.0,Channel Islands,104.39999999999999,269,1,1065.12,0.0,26
15029.0,United Kingdom,50.4,268,2,362.15,1.0,11
15715.0,United Kingdom,15.0,205,5,658.02,0.0,38
17464.0,United Kingdom,47.6,172,3,526.58,2.0,41
14235.0,United Kingdom,19.8,147,4,1573.1299999999999,1.0,149
14492.0,United Kingdom,15.8,80,10,1574.3600000000001,12.0,104
13856.0,United Kingdom,15.0,112,10,695.48,8.0,62
16658.0,United Kingdom,4.65,18,9,573.48,10.0,74
18025.0,United Kingdom,10.5,29,6,1177.72,0.0,112
15792.0,United Kingdom,27.04,49,2,933.84,0.0,57
15216.0,United Kingdom,10.2,268,1,389.49,0.0,24
13803.0,United Kingdom,17.85,81,3,1042.04,1.0,79
17889.0,United Kingdom,7.49,24,5,545.05,0.0,116
14706.0,United Kingdom,13.0,268,1,367.54,0.0,25
13179.0,United Kingdom,19.799999999999997,268,1,572.3100000000001,0.0,34
15454.0,United Kingdom,7.95,12,2,305.99,0.0,40
15800.0,United Kingdom,2.1,102,5,530.18,0.0,232
16847.0,United Kingdom,17.85,268,1,421.45000000000005,0.0,37
13361.0,United Kingdom,63.5,122,2,1450.5,0.0,34
14893.0,United Kingdom,13.5,217,4,544.41,4.0,110
15689.0,United Kingdom,19.799999999999997,11,2,370.43,0.0,24
16377.0,United Kingdom,51.0,267,1,632.28,0.0,10
14916.0,United Kingdom,72.0,81,6,1623.3700000000001,6.0,140
18241.0,United Kingdom,14.850000000000001,65,5,896.0,2.0,161
15173.0,United Kingdom,14.850000000000001,30,8,1399.26,2.0,88
13196.0,United Kingdom,9.95,93,4,1261.86,2.0,190
14200.0,United Kingdom,17.85,267,1,379.2,0.0,21
16130.0,United Kingdom,19.9,72,4,987.48,0.0,55
14692.0,United Kingdom,12.75,30,8,1123.59,1.0,160
16054.0,United Kingdom,14.98,68,6,1306.78,5.0,127
14835.0,United Kingdom,178.2,176,3,293.09999999999997,1.0,3
14489.0,United Kingdom,31.5,87,3,1111.55,0.0,100
18173.0,United Kingdom,38.160000000000004,262,1,589.52,0.0,45
15215.0,United Kingdom,14.98,43,5,880.47,46.0,159
15770.0,United Kingdom,17.85,262,1,321.45,0.0,18
14035.0,United Kingdom,5.9,56,6,1362.48,3.0,148
13939.0,United Kingdom,25.5,77,6,976.91,3.0,113
13710.0,United Kingdom,50.400000000000006,73,2,329.04,0.0,15
16654.0,United Kingdom,15.299999999999999,18,5,1110.2,2.0,76
14265.0,Unspecified,15.8,114,2,843.17,0.0,79
13432.0,United Kingdom,1.7,221,2,439.1,0.0,111
13207.0,United Kingdom,35.7,101,2,285.6,0.0,13
17563.0,United Kingdom,13.52,228,5,309.28000000000003,6.0,35
15252.0,United Kingdom,20.28,67,5,1312.28,3.0,121
12770.0,Japan,-2.75,49,6,1624.5,9.0,37
13632.0,United Kingdom,14.98,44,4,1517.68,3.0,223
14264.0,United Kingdom,12.5,21,6,1141.89,3.0,82
13723.0,United Kingdom,8.850000000000001,41,5,994.23,0.0,58
15201.0,United Kingdom,16.35,86,3,598.0600000000001,31.0,131
13640.0,United Kingdom,135.0,261,1,405.0,0.0,4
16369.0,United Kingdom,31.8,86,4,1111.15,0.0,169
17497.0,United Kingdom,91.80000000000001,40,2,287.25,0.0,7
14758.0,United Kingdom,15.0,46,3,1380.9099999999999,0.0,136
13712.0,United Kingdom,14.98,260,1,537.58,0.0,33
14813.0,United Kingdom,5.45,19,4,888.91,0.0,138
13278.0,United Kingdom,2.95,49,4,885.47,1.0,109
14450.0,United Kingdom,30.0,29,4,645.19,0.0,76
15613.0,United Kingdom,6.72,260,1,433.71999999999997,0.0,27
17746.0,United Kingdom,13.52,121,5,774.63,4.0,40
17110.0,United Kingdom,8.75,170,2,336.6,0.0,49
17805.0,United Kingdom,414.72,260,1,414.72,0.0,11
13197.0,United Kingdom,17.700000000000003,259,1,373.01000000000005,0.0,19
16040.0,United Kingdom,17.85,80,5,1070.15,3.0,128
12786.0,Netherlands,60.0,259,1,728.5,0.0,18
15331.0,United Kingdom,17.9,149,4,755.41,2.0,46
17609.0,United Kingdom,2.55,52,8,655.0699999999999,3.0,388
14275.0,United Kingdom,55.800000000000004,45,6,1189.3799999999999,0.0,23
17608.0,United Kingdom,1.7,98,2,296.07,0.0,159
14011.0,United Kingdom,8.5,130,3,451.91999999999996,1.0,33
16372.0,United Kingdom,12.600000000000001,52,4,904.58,1.0,316
17221.0,United Kingdom,6.5,241,3,642.14,0.0,124
14430.0,United Kingdom,35.400000000000006,161,5,956.4000000000001,5.0,40
15590.0,United Kingdom,12.5,32,5,1496.6,1.0,88
14791.0,United Kingdom,12.5,256,1,303.63,0.0,19
14114.0,United Kingdom,15.0,45,5,977.5600000000001,0.0,74
15546.0,United Kingdom,43.6,256,3,539.5500000000001,6.0,18
14853.0,United Kingdom,19.799999999999997,63,4,888.3199999999999,2.0,33
12943.0,United Kingdom,10.2,42,3,492.75,2.0,27
15268.0,United Kingdom,93.0,128,4,941.2500000000001,5.0,27
15639.0,United Kingdom,10.5,99,4,603.01,3.0,72
12459.0,Spain,30.0,255,1,454.36,0.0,23
16809.0,United Kingdom,2.9,82,4,812.74,1.0,260
15982.0,United Kingdom,5.1,255,1,324.51,0.0,45
14998.0,United Kingdom,7.49,77,2,338.31,0.0,125
17505.0,United Kingdom,15.600000000000001,200,3,1289.64,0.0,102
16259.0,United Kingdom,7.49,60,3,340.94,0.0,85
15890.0,United Kingdom,68.0,44,5,535.65,0.0,10
17594.0,United Kingdom,33.0,98,2,1504.7,0.0,104
14624.0,United Kingdom,19.799999999999997,65,4,588.22,0.0,51
16292.0,United Kingdom,12.75,25,7,890.56,5.0,67
13878.0,United Kingdom,9.9,197,3,1145.33,0.0,102
15572.0,United Kingdom,3.3,30,3,1431.78,0.0,343
13388.0,United Kingdom,20.0,253,1,508.55,1.0,70
14569.0,United Kingdom,3.4,102,3,369.94,0.0,34
14656.0,United Kingdom,1.25,65,3,498.95,0.0,207
13647.0,United Kingdom,17.4,144,4,1393.56,1.0,140
18236.0,United Kingdom,15.0,38,6,913.11,0.0,98
15814.0,United Kingdom,30.0,42,2,689.11,2.0,100
17709.0,United Kingdom,19.799999999999997,120,4,533.56,0.0,40
13661.0,United Kingdom,17.700000000000003,253,1,325.24,0.0,17
16174.0,United Kingdom,19.799999999999997,141,4,1237.2,0.0,65
18262.0,United Kingdom,23.4,43,2,428.06,0.0,42
12778.0,Netherlands,15.0,46,3,953.45,1.0,115
15979.0,United Kingdom,10.2,252,1,329.22,0.0,22
17842.0,United Kingdom,14.850000000000001,252,1,430.69,0.0,18
14623.0,United Kingdom,0.84,30,6,1121.43,3.0,285
13262.0,United Kingdom,19.9,39,2,373.16,0.0,50
17041.0,United Kingdom,0.85,10,5,872.41,1.0,127
13286.0,United Kingdom,7.49,250,1,734.91,0.0,49
14506.0,United Kingdom,17.0,19,3,1256.6000000000001,0.0,398
15410.0,United Kingdom,35.7,218,2,1234.88,0.0,162
17540.0,United Kingdom,17.700000000000003,33,4,1011.7,1.0,65
17474.0,United Kingdom,45.0,249,1,1047.0,0.0,6
13145.0,United Kingdom,102.0,21,4,805.0,1.0,10
12516.0,Germany,35.400000000000006,80,2,1336.56,0.0,74
12780.0,Netherlands,39.599999999999994,248,1,337.4,0.0,20
14926.0,United Kingdom,81.0,31,3,337.65,1.0,4
14611.0,United Kingdom,30.0,88,3,599.38,1.0,39
15970.0,United Kingdom,22.5,248,1,703.22,0.0,24
16864.0,United Kingdom,35.400000000000006,83,2,409.25,0.0,17
12983.0,United Kingdom,7.800000000000001,248,1,490.08000000000004,0.0,30
17622.0,United Kingdom,79.6,246,3,1125.17,1.0,39
15886.0,United Kingdom,4.25,66,3,871.78,0.0,62
18062.0,United Kingdom,29.700000000000003,30,6,802.85,3.0,57
16256.0,United Kingdom,61.44,143,2,876.9399999999999,1.0,30
16472.0,United Kingdom,12.600000000000001,84,2,789.6,0.0,39
16231.0,United Kingdom,4.2,29,4,1074.47,0.0,100
12588.0,Finland,13.2,49,4,724.08,2.0,48
14917.0,United Kingdom,66.60000000000001,246,2,1123.75,0.0,29
12504.0,Germany,30.0,67,2,297.0,6.0,26
13625.0,United Kingdom,12.75,246,1,301.26,0.0,21
13346.0,United Kingdom,45.9,112,6,299.4,0.0,6
15651.0,United Kingdom,5.04,70,2,612.76,0.0,60
17729.0,United Kingdom,17.700000000000003,246,1,438.65000000000003,0.0,23
14182.0,United Kingdom,17.85,93,5,660.07,2.0,52
14788.0,United Kingdom,10.2,245,1,476.88,0.0,58
17057.0,United Kingdom,5.95,245,1,294.74,0.0,50
13656.0,United Kingdom,19.5,108,5,673.7,3.0,90
16538.0,United Kingdom,4.35,190,3,395.07,0.0,41
16868.0,United Kingdom,2.95,44,3,384.56,0.0,50
15600.0,United Kingdom,17.700000000000003,78,5,1178.71,3.0,74
12844.0,United Kingdom,5.9,91,2,322.64,0.0,103
13863.0,United Kingdom,17.700000000000003,98,4,918.07,4.0,74
13760.0,United Kingdom,15.299999999999999,54,4,1071.85,1.0,120
18091.0,United Kingdom,21.0,243,1,360.85,0.0,25
15717.0,United Kingdom,25.200000000000003,70,4,456.70000000000005,0.0,24
14665.0,United Kingdom,2.1,77,2,913.95,27.0,159
14021.0,United Kingdom,15.0,24,4,1084.68,0.0,90
14563.0,United Kingdom,1.95,159,2,640.54,0.0,106
15111.0,United Kingdom,17.0,22,3,1163.39,0.0,135
14552.0,United Kingdom,11.8,30,2,343.71,0.0,154
16623.0,United Kingdom,15.299999999999999,51,4,873.04,1.0,52
13012.0,United Kingdom,25.200000000000003,79,4,1279.56,21.0,174
13655.0,United Kingdom,34.8,24,6,1326.33,4.0,123
13064.0,United Kingdom,17.85,199,2,561.25,0.0,93
16088.0,United Kingdom,33.75,225,2,1437.43,0.0,6
13281.0,United Kingdom,-1.65,86,3,306.45,4.0,26
16117.0,United Kingdom,2.95,52,3,417.84,1.0,90
15402.0,United Kingdom,21.8,37,5,1189.87,2.0,133
16354.0,United Kingdom,14.850000000000001,29,3,723.66,0.0,140
16138.0,United Kingdom,16.5,18,4,902.4,1.0,38
14237.0,United Kingdom,25.200000000000003,23,3,466.04,1.0,27
14978.0,United Kingdom,14.98,80,7,1155.02,2.0,292
17635.0,United Kingdom,19.799999999999997,74,4,1256.83,1.0,75
13539.0,United Kingdom,44.94,70,5,925.42,2.0,88
13775.0,United Kingdom,34.0,240,1,1049.66,0.0,63
18049.0,United Kingdom,2.25,87,2,500.92,0.0,87
14724.0,United Kingdom,9.9,240,1,341.9,0.0,41
16384.0,United Kingdom,23.25,79,2,774.4499999999999,0.0,81
16648.0,United Kingdom,15.0,105,2,382.14,2.0,39
15101.0,United Kingdom,15.0,9,9,1095.74,6.0,64
13238.0,United Kingdom,19.5,10,3,397.05,1.0,48
12698.0,Germany,19.799999999999997,240,1,339.75,0.0,16
13041.0,United Kingdom,19.799999999999997,100,4,799.13,0.0,35
18111.0,United Kingdom,14.95,233,2,398.9,3.0,30
16332.0,United Kingdom,17.700000000000003,81,5,406.77,2.0,199
15180.0,United Kingdom,17.85,17,3,816.9300000000001,0.0,52
18141.0,United Kingdom,10.2,10,4,838.57,2.0,44
17463.0,United Kingdom,7.5,205,3,654.45,5.0,321
16827.0,United Kingdom,30.599999999999998,43,5,392.13,0.0,12
12915.0,United Kingdom,10.5,22,7,721.2,8.0,68
17021.0,United Kingdom,15.95,91,6,1182.22,0.0,48
17005.0,United Kingdom,-9.95,120,3,612.41,1.0,19
15818.0,United Kingdom,145.0,238,1,340.5,0.0,11
14201.0,United Kingdom,17.700000000000003,9,4,513.34,2.0,57
16374.0,United Kingdom,3.75,52,3,1256.67,0.0,346
15253.0,United Kingdom,19.799999999999997,49,6,1117.99,5.0,121
15418.0,United Kingdom,17.85,75,2,449.42,0.0,68
15373.0,United Kingdom,17.4,9,7,1205.73,5.0,194
15426.0,United Kingdom,6.25,18,6,1129.9,8.0,437
13465.0,United Kingdom,15.0,96,2,931.12,0.0,34
17555.0,United Kingdom,4.65,75,3,565.43,0.0,264
12507.0,Spain,30.0,234,1,539.25,1.0,51
16317.0,United Kingdom,19.8,200,3,838.11,1.0,118
15183.0,United Kingdom,17.85,197,4,637.03,1.0,39
13143.0,United Kingdom,17.700000000000003,231,2,399.2,1.0,24
12503.0,Spain,896.0,234,1,1126.0,1.0,3
18163.0,United Kingdom,29.700000000000003,210,2,639.34,5.0,38
16526.0,United Kingdom,17.0,233,1,426.85,0.0,35
15396.0,United Kingdom,225.0,233,1,508.20000000000005,0.0,16
16135.0,United Kingdom,19.799999999999997,233,1,301.9,0.0,39
17759.0,United Kingdom,64.5,43,2,441.92,0.0,133
14437.0,United Kingdom,17.0,15,6,850.84,2.0,44
15488.0,United Kingdom,20.28,106,4,340.6,0.0,11
13512.0,United Kingdom,9.95,37,3,462.18,0.0,39
15097.0,United Kingdom,2.55,233,4,338.97,2.0,68
15381.0,United Kingdom,349.5,73,4,1290.77,1.0,25
15704.0,United Kingdom,29.700000000000003,143,4,1367.26,2.0,206
17597.0,United Kingdom,34.0,58,6,1380.92,6.0,134
12958.0,United Kingdom,1.25,49,2,467.34,0.0,49
13713.0,United Kingdom,2.1,57,3,740.76,0.0,80
13400.0,United Kingdom,17.4,224,2,300.93,1.0,24
16844.0,United Kingdom,10.08,212,2,614.34,0.0,32
12388.0,Australia,16.35,95,2,1120.45,0.0,146
14272.0,United Kingdom,12.600000000000001,212,2,482.85,0.0,64
13024.0,United Kingdom,17.85,114,3,535.42,3.0,34
13891.0,United Kingdom,15.9,28,3,859.21,0.0,99
16890.0,United Kingdom,4.95,126,3,285.41,0.0,19
16632.0,United Kingdom,19.5,135,2,406.4,0.0,27
13838.0,United Kingdom,7.49,19,7,1245.91,0.0,403
14474.0,United Kingdom,4.95,229,1,711.23,1.0,128
17926.0,United Kingdom,17.700000000000003,93,3,638.2,0.0,44
14678.0,United Kingdom,22.5,221,2,386.44,1.0,25
14129.0,United Kingdom,17.4,49,4,1467.48,0.0,109
17135.0,United Kingdom,6.6,21,5,787.11,1.0,144
16092.0,United Kingdom,29.700000000000003,154,5,736.13,4.0,94
15661.0,United Kingdom,14.850000000000001,29,6,906.15,0.0,44
17720.0,United Kingdom,15.9,17,9,1519.12,3.0,135
17003.0,United Kingdom,0.42,52,4,828.21,0.0,111
17169.0,United Kingdom,17.700000000000003,210,2,313.0,10.0,85
17482.0,United Kingdom,27.04,137,2,775.64,0.0,53
17579.0,United Kingdom,5.85,228,1,304.38,2.0,96
16614.0,United Kingdom,12.75,51,2,673.6,0.0,49
17077.0,United Kingdom,306.0,227,1,306.0,0.0,1
12675.0,Italy,84.0,203,4,933.55,2.0,114
16737.0,United Kingdom,417.59999999999997,227,1,417.59999999999997,0.0,2
12582.0,Finland,10.5,72,2,1469.04,0.0,103
17545.0,United Kingdom,175.2,40,3,767.54,0.0,260
12599.0,France,35.400000000000006,31,6,1264.14,0.0,133
17321.0,United Kingdom,1.95,44,4,1008.05,0.0,271
13296.0,United Kingdom,10.2,73,5,705.11,0.0,53
16307.0,United Kingdom,13.919999999999998,79,3,1194.92,0.0,75
13103.0,United Kingdom,15.0,87,2,465.70000000000005,0.0,33
14014.0,United Kingdom,14.850000000000001,26,2,1443.03,0.0,76
13295.0,United Kingdom,15.0,9,9,1061.27,8.0,75
12580.0,Germany,13.2,226,1,637.2,0.0,58
15012.0,United Kingdom,1.69,23,2,429.78,0.0,191
16898.0,United Kingdom,4.62,15,4,431.90999999999997,1.0,252
17016.0,United Kingdom,4.2,226,1,552.4,0.0,41
17845.0,United Kingdom,10.75,205,4,596.09,0.0,47
13998.0,United Kingdom,17.700000000000003,96,3,566.7,0.0,31
12494.0,France,17.700000000000003,8,8,595.3199999999999,11.0,119
15405.0,United Kingdom,10.5,226,1,310.74,0.0,30
13892.0,United Kingdom,109.44,127,2,634.68,0.0,36
13220.0,United Kingdom,10.2,225,1,516.8,0.0,53
13888.0,United Kingdom,14.95,54,5,1405.92,0.0,171
16906.0,United Kingdom,11.9,78,3,851.33,0.0,213
15210.0,United Kingdom,12.75,28,2,845.01,0.0,67
12923.0,United Kingdom,0.95,40,2,597.6,0.0,60
15478.0,United Kingdom,1.25,224,1,583.56,0.0,69
12880.0,United Kingdom,10.2,31,2,640.13,0.0,36
16115.0,United Kingdom,4.25,47,4,892.92,0.0,419
16836.0,United Kingdom,15.0,56,2,530.5,0.0,42
15723.0,United Kingdom,7.95,14,4,930.7,0.0,123
16588.0,United Kingdom,17.700000000000003,35,4,1361.28,0.0,71
14296.0,United Kingdom,10.5,63,3,448.45,1.0,28
13300.0,United Kingdom,39.6,37,3,901.9200000000001,3.0,58
16922.0,United Kingdom,9.899999999999999,222,1,611.08,0.0,122
17123.0,United Kingdom,10.5,89,2,631.87,0.0,43
13857.0,United Kingdom,0.1,43,7,997.11,1.0,129
13605.0,United Kingdom,5.85,36,2,522.67,0.0,53
14304.0,United Kingdom,15.0,29,3,1326.71,11.0,99
16884.0,United Kingdom,5.8,206,2,641.13,0.0,74
15071.0,United Kingdom,17.700000000000003,36,2,473.49,0.0,54
13501.0,Switzerland,13.2,136,3,1529.79,2.0,116
13541.0,United Kingdom,147.15,73,3,717.9,2.0,12
15282.0,United Kingdom,13.200000000000001,219,1,348.59,0.0,27
16835.0,United Kingdom,14.850000000000001,22,9,1290.66,5.0,87
17413.0,United Kingdom,138.24,54,2,560.14,0.0,10
17382.0,United Kingdom,45.0,85,7,836.88,0.0,18
15636.0,United Kingdom,11.9,87,2,719.82,0.0,57
14283.0,United Kingdom,13.200000000000001,113,4,628.4399999999999,0.0,41
17490.0,United Kingdom,10.5,37,2,658.18,10.0,126
14220.0,United Kingdom,87.6,7,3,1195.58,0.0,38
16915.0,United Kingdom,39.95,36,5,921.5,0.0,74
12837.0,United Kingdom,10.9,219,1,528.5600000000001,0.0,88
15777.0,United Kingdom,9.3,8,6,1050.6,2.0,41
17758.0,United Kingdom,3.75,77,4,1555.83,0.0,528
15025.0,United Kingdom,7.5,218,1,617.83,0.0,139
14850.0,United Kingdom,6.76,17,8,1274.01,3.0,198
15559.0,United Kingdom,10.2,218,1,1109.4,0.0,62
16604.0,United Kingdom,70.80000000000001,198,3,326.25,3.0,15
15826.0,United Kingdom,17.4,213,2,933.77,2.0,121
14513.0,United Kingdom,20.4,86,3,332.42,6.0,25
14671.0,United Kingdom,35.400000000000006,199,2,1127.45,0.0,55
12355.0,Bahrain,30.0,217,1,488.21000000000004,0.0,35
18011.0,United Kingdom,8.5,22,2,410.79,0.0,63
14409.0,United Kingdom,19.5,18,6,1545.44,1.0,105
16889.0,United Kingdom,25.5,47,3,947.98,0.0,217
16121.0,United Kingdom,5.0,30,4,575.48,1.0,345
18208.0,United Kingdom,30.0,215,1,360.08,0.0,17
14010.0,United Kingdom,11.8,215,3,288.09999999999997,4.0,28
13778.0,United Kingdom,19.5,141,4,937.84,1.0,45
14920.0,United Kingdom,14.98,215,1,629.4,0.0,97
18060.0,United Kingdom,10.2,57,2,1185.46,0.0,75
12632.0,Germany,39.599999999999994,170,4,738.88,3.0,38
16974.0,United Kingdom,35.7,172,2,365.5,0.0,8
13402.0,United Kingdom,14.850000000000001,21,3,913.9000000000001,0.0,79
14168.0,United Kingdom,102.0,70,3,305.9,2.0,17
14847.0,United Kingdom,16.5,49,3,1011.2,3.0,65
15681.0,United Kingdom,54.0,29,10,1533.84,15.0,103
17205.0,United Kingdom,8.5,65,2,615.27,0.0,35
16075.0,United Kingdom,15.0,152,3,726.98,1.0,42
16175.0,United Kingdom,17.700000000000003,121,3,798.85,0.0,98
13989.0,United Kingdom,30.0,114,3,759.98,0.0,86
15217.0,United Kingdom,15.0,213,1,426.24,0.0,28
16328.0,United Kingdom,15.0,213,1,310.83,0.0,16
17862.0,United Kingdom,3.9,35,3,923.99,0.0,99
17694.0,United Kingdom,17.700000000000003,161,2,1412.85,0.0,81
17179.0,United Kingdom,8.45,11,4,1038.47,0.0,158
15900.0,United Kingdom,9.9,63,4,539.39,1.0,127
14181.0,United Kingdom,2.5,60,2,308.35,0.0,52
16715.0,United Kingdom,40.8,212,1,323.8,0.0,28
12378.0,Switzerland,10.5,212,1,1407.7,0.0,301
13880.0,United Kingdom,17.700000000000003,17,5,1171.89,0.0,223
17499.0,United Kingdom,16.5,197,2,673.96,2.0,73
16234.0,United Kingdom,21.0,123,4,312.78,1.0,16
16392.0,United Kingdom,0.85,63,2,538.81,0.0,144
16391.0,United Kingdom,12.75,50,4,1052.26,0.0,304
17699.0,United Kingdom,81.6,126,2,442.0,0.0,19
15985.0,United Kingdom,15.0,86,5,1572.8600000000001,1.0,105
16218.0,United Kingdom,21.9,23,12,1288.73,22.0,158
15341.0,United Kingdom,-1.7,98,2,380.5,1.0,25
15400.0,United Kingdom,20.4,70,3,586.1,1.0,28
13602.0,United Kingdom,17.700000000000003,31,3,596.28,0.0,58
12499.0,Germany,23.400000000000002,210,1,393.72,0.0,27
18044.0,United Kingdom,7.800000000000001,10,9,1491.26,1.0,201
14104.0,United Kingdom,1.25,39,3,527.3199999999999,0.0,135
15938.0,United Kingdom,15.0,105,4,330.23,0.0,39
16518.0,United Kingdom,23.6,71,3,457.35,3.0,71
17745.0,United Kingdom,79.8,127,2,600.34,0.0,28
